movieID,title,release_year,overview,tmdbID
704,Mouth to Mouth,1990,"""For financial reasons an unemployed aspiring actor works for a phone-sex enterprise. One day he receives a call from the mysterious wife of one of his best clients.""",9103
705,"Visitors, The",1990,"""This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcerer. Mayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past.""",90214
706,Multiplicity,1996,"""Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.""",29649
707,"Haunted World of Edward D. Wood Jr., The",1996,"""Often called the worst director in the history of cinema, Ed Wood is nevertheless a beloved figure among cult-film aficionados for his oddball productions. This documentary takes a look back at Wood's unique career at the margins of 1950s Hollywood, speaking to those who loved him and hated him. Bela Lugosi Jr. discusses his father's work in the abysmal \""Plan 9 From Outer Space,\"" while a Baptist reverend recalls how he was tricked into financing the film.""",10990
708,Two Friends,1986,"""Two Sicilian friends, Nunzio and Pino, share the same apartment in Turin. Nunzio works in a factory but is laid off because of his illness. Pino, on the other hand, is a mysterious man and he is always traveling because of his work. Nunzio would very much like to know what his friend is doing for a living but Pino will not tell him. Nunzio spends his free time the best he can in his friend's absences. He ends up falling in love with Maria, a commercial employee, whereas his health condition deteriorates...""",8866
709,"Craft, The",1996,"""A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.""",12233
710,"Great White Hype, The",1996,"""When the champ's promoter, Rev. Sultan, decides something new is needed to boost the marketability of the boxing matches, he searches and finds the only man to ever beat the champ. The problem is that he isn't a boxer anymore and he's white. However, once Rev. Sultan convinces him to fight, he goes into heavy training while the confident champ takes it easy and falls out of shape.""",23449
711,Last Dance,1996,"""Upon taking a new job, young lawyer Rick Hayes is assigned to the clemency case of Cindy Liggett, a woman convicted of first degree murder and sentenced to death. As Hayes investigates the background for her case, the two begin to form a deep friendship, while all the while the date for her execution draws nearer.""",36355
712,War Stories,1995,"""Seven New Zealand women speak about their lives during World War II: some lost husbands, some got married, some went into service themselves. The director lets the women tell their stories simply, alternating between them talking and archival footage of the war years.""",37667
713,Cold Comfort Farm,1995,"""In this adaptation of the satirical British novel, Flora Poste, a plucky London society girl orphaned at age 19, finds a new home with some rough relatives, the Starkadders of Cold Comfort Farm. With a take-charge attitude and some encouragement from her mischievous friend, Mary, Flora changes the Starkadders' lives forever when she settles into their rustic estate, bringing the backward clan up to date and finding inspiration for her novel in the process.""",90148
714,"Institute Benjamenta, or This Dream People Call Human Life",1995,"""Jakob arrives at the Institute Benjamenta (run by brother and sister Johannes and Lisa Benjamenta) to learn to become a servant. With seven other men, he studies under Lisa: absurd lessons of movement, drawing circles, and servility. He asks for a better room. No other students arrive and none leave for employment. Johannes is unhappy, imperious, and detached from the school's operation. Lisa is beautiful, at first tightly controlled, then on the verge of breakdown. There's a whiff of incest. Jakob is drawn to Lisa, and perhaps she to him. As winter sets in, she becomes catatonic. Things get worse; Johannes notes that all this has happened since Jakob came. Is there any cause and effect?""",922
715,Heaven's Prisoners,1996,"""A hardened New Orleans cop, Dave Robicheaux, finally tosses in the badge and settles into life on the bayou with his wife. But a bizarre plane crash draws him back into the fray when his family is viciously threatened.""",11876
716,Original Gangstas,1996,"""A violent street gang, the Rebels, rule the streets of Gary, Indiana. The Rebels shoot Marvin Bookman, a store-keeper, for giving the police information about a drive-by shooting they committed. Marvin's son, former NFL star John who created the Rebels, returns to Gary to be with his father and, with a little help from his friends, to destroy the Rebels his way.""",52633
717,"Rock, The",1996,"""FBI chemical warfare expert Stanley Goodspeed is sent on an urgent mission with a former British spy, John Patrick Mason, to stop Gen. Francis X. Hummel from launching chemical weapons on Alcatraz Island into San Francisco. Gen. Hummel demands $100 million in war reparations to be paid to the families of slain servicemen who died on covert operations. After their SEAL team is wiped out, Stanley and John deal with the soldiers on their own.""",62364
718,Getting Away With Murder,1996,"""When the very moralistic college ethics instructor Jack Lambert finds himself living next door to an accused German death camp commander, he takes it upon himself to rid the world of this man.""",11687
719,Cemetery Man,1990,"""A cemetery man has the unusual problem of the dead rising from the grave. Himself and his assistant must end these creatures' lives again after they are reborn. Everything is going well until \""She\"" comes along and stirs things up a bit.""",9304
